ID,condition,condition_code,acknowledge_purchase,postpurchase_support,interaction,age,gender,initial_confidence,initial_satisfaction,price_sensitivity,PAL1,PAL2,PAL3,PAL4,PAL,TRU1,TRU2,TRU3,TRU4,Trust,CLO1,CLO2,CLO3,CLO4,CLO5,Closure,CFT1,CFT2,CFT3,CFT4,Counterfactual,REG1,REG2,REG3,REG4,Regret,MAN1,MAN2,MAN3,MAN4,MAN5,ManipIntent,IRR1,IRR2,IRR3,IRR4,IRR5,Irritation,choice_reversal,behavior_choice,view_policy,hide_ad
S2-0509,Ack+Alternative,1,1,0,0,34,Male,6,4,6,6,4,5,5,5.0,4,4,4,4,4.0,3,3,3,3,3,3.0,5,5,4,5,4.75,5,5,6,5,5.25,6,6,6,5,5,5.6,5,5,4,5,5,4.8,1,Exchange,1,0
S2-0510,Ack+Support,3,1,1,1,18,Female,6,6,5,6,7,7,6,6.5,6,6,6,6,6.0,5,6,4,4,4,4.6,3,3,2,3,2.75,2,2,3,2,2.25,2,2,4,1,2,2.2,5,4,4,4,5,4.4,1,Exchange,0,1
S2-0511,NoAck+Alternative,0,0,0,0,42,Male,7,6,4,4,4,4,3,3.75,4,5,4,4,4.25,3,4,4,4,5,4.0,6,5,6,6,5.75,5,4,4,6,4.75,4,5,5,4,6,4.8,4,4,3,4,4,3.8,1,Exchange,0,0
S2-0512,Ack+Support,3,1,1,1,25,Female,6,5,4,5,6,5,6,5.5,5,4,5,5,4.75,5,5,6,6,6,5.6,2,2,3,3,2.5,2,4,2,2,2.5,2,2,2,3,2,2.2,2,2,1,1,2,1.6,0,Retain,0,0
S2-0513,Ack+Alternative,1,1,0,0,26,Male,5,6,4,5,5,5,5,5.0,4,6,5,4,4.75,4,4,3,4,4,3.8,4,5,4,5,4.5,4,5,4,5,4.5,5,5,6,5,6,5.4,3,3,4,4,4,3.6,0,Retain,0,0
S2-0514,NoAck+Support,2,0,1,0,24,Male,4,6,4,5,5,5,4,4.75,6,4,5,5,5.0,5,6,5,6,7,5.8,3,3,3,2,2.75,3,2,1,3,2.25,1,2,2,2,2,1.8,1,3,1,2,2,1.8,0,Retain,0,0
S2-0515,NoAck+Support,2,0,1,0,31,Female,5,5,5,4,4,4,4,4.0,5,5,6,5,5.25,5,6,5,6,5,5.4,3,2,3,3,2.75,3,3,2,3,2.75,1,2,3,2,1,1.8,3,4,4,5,5,4.2,1,Exchange,0,0
S2-0516,NoAck+Support,2,0,1,0,24,Male,6,6,4,6,5,5,4,5.0,5,4,5,6,5.0,6,5,6,6,5,5.6,3,3,2,3,2.75,2,3,3,3,2.75,3,2,3,4,3,3.0,4,2,2,3,3,2.8,0,Retain,0,0
S2-0517,Ack+Support,3,1,1,1,30,Female,5,4,4,5,6,5,6,5.5,5,5,5,5,5.0,5,5,5,6,5,5.2,2,3,2,2,2.25,2,3,3,2,2.5,3,3,2,2,1,2.2,1,2,2,2,2,1.8,0,Retain,0,0
S2-0518,Ack+Alternative,1,1,0,0,27,Male,5,5,5,5,4,5,5,4.75,5,4,4,5,4.5,3,3,3,4,4,3.4,3,5,6,4,4.5,4,5,3,4,4.0,6,6,7,6,6,6.2,5,4,4,4,3,4.0,1,Exchange,0,0
S2-0519,NoAck+Alternative,0,0,0,0,30,Female,5,4,5,4,2,3,3,3.0,3,3,3,2,2.75,3,3,3,4,3,3.2,5,4,5,5,4.75,4,5,5,4,4.5,3,5,5,5,4,4.4,4,3,4,4,4,3.8,1,Exchange,0,0
S2-0520,Ack+Alternative,1,1,0,0,48,Female,3,5,6,5,6,6,6,5.75,3,4,4,4,3.75,4,3,4,4,4,3.8,4,4,4,4,4.0,5,4,4,5,4.5,5,5,5,5,5,5.0,5,5,5,6,6,5.4,1,Cancel,0,0
S2-0521,NoAck+Support,2,0,1,0,34,Female,5,5,7,5,5,4,5,4.75,5,5,4,5,4.75,6,7,6,6,5,6.0,3,2,2,2,2.25,2,3,3,2,2.5,3,3,3,2,2,2.6,3,3,5,3,2,3.2,0,Retain,0,0
S2-0522,NoAck+Support,2,0,1,0,28,Female,4,4,5,4,5,3,4,4.0,6,4,5,6,5.25,4,5,6,5,5,5.0,2,2,3,3,2.5,3,2,2,2,2.25,3,3,3,2,3,2.8,2,2,2,2,2,2.0,0,Retain,0,0
S2-0523,Ack+Support,3,1,1,1,40,Female,5,3,4,6,5,6,6,5.75,5,5,5,6,5.25,5,5,5,5,6,5.2,2,3,2,2,2.25,3,2,1,3,2.25,1,1,1,3,3,1.8,2,3,2,3,3,2.6,0,Retain,0,0
S2-0524,Ack+Support,3,1,1,1,18,Male,3,6,4,7,6,6,7,6.5,5,6,5,5,5.25,5,6,6,6,6,5.8,3,2,3,3,2.75,3,2,3,3,2.75,3,2,2,2,2,2.2,1,2,2,2,1,1.6,0,Retain,0,0
S2-0525,Ack+Support,3,1,1,1,39,Female,6,6,5,6,6,7,6,6.25,6,6,6,7,6.25,4,5,5,6,5,5.0,2,2,2,2,2.0,1,1,2,2,1.5,3,2,3,3,2,2.6,3,2,3,2,2,2.4,0,Retain,0,0
S2-0526,NoAck+Alternative,0,0,0,0,27,Female,6,5,5,3,3,3,3,3.0,2,1,2,2,1.75,3,4,3,4,3,3.4,5,5,4,6,5.0,6,6,5,5,5.5,5,4,4,5,5,4.6,3,4,4,4,4,3.8,0,Retain,1,0
S2-0527,Ack+Alternative,1,1,0,0,25,Male,4,6,4,5,5,6,6,5.5,3,4,4,4,3.75,5,3,4,3,3,3.6,5,5,5,5,5.0,4,4,6,5,4.75,5,5,6,5,5,5.2,4,5,5,5,5,4.8,1,Exchange,0,0
S2-0528,NoAck+Alternative,0,0,0,0,30,Male,6,6,4,3,4,4,3,3.5,3,3,2,4,3.0,2,3,2,3,3,2.6,7,6,6,6,6.25,5,6,5,6,5.5,5,5,5,4,4,4.6,4,5,5,3,6,4.6,1,Exchange,0,0
S2-0529,NoAck+Support,2,0,1,0,28,Male,5,5,5,5,5,5,5,5.0,4,5,4,4,4.25,5,5,5,7,6,5.6,3,3,3,3,3.0,2,2,2,1,1.75,3,3,3,2,3,2.8,3,2,3,3,2,2.6,0,Retain,0,0
S2-0530,Ack+Alternative,1,1,0,0,24,Female,4,5,5,5,6,5,4,5.0,4,4,4,2,3.5,3,3,4,3,3,3.2,6,5,6,6,5.75,4,5,4,6,4.75,6,6,7,6,7,6.4,4,4,3,5,4,4.0,1,Exchange,1,0
S2-0531,NoAck+Alternative,0,0,0,0,24,Male,6,5,7,3,3,3,3,3.0,3,3,3,4,3.25,3,2,2,3,3,2.6,6,6,6,6,6.0,5,6,6,5,5.5,3,4,2,3,4,3.2,3,3,4,3,2,3.0,0,Retain,0,0
S2-0532,NoAck+Alternative,0,0,0,0,27,Female,4,6,4,4,3,3,3,3.25,3,4,3,3,3.25,2,4,3,4,4,3.4,5,5,5,4,4.75,5,4,5,6,5.0,4,5,4,4,4,4.2,3,4,5,4,5,4.2,0,Retain,1,0
S2-0533,NoAck+Alternative,0,0,0,0,37,Male,5,5,3,3,3,3,3,3.0,4,4,3,4,3.75,3,3,3,3,3,3.0,5,5,5,5,5.0,5,5,5,5,5.0,3,4,4,4,3,3.6,4,4,5,4,4,4.2,0,Retain,0,0
S2-0534,NoAck+Support,2,0,1,0,38,Female,7,5,6,5,4,5,3,4.25,4,3,5,4,4.0,6,5,5,6,6,5.6,3,2,2,3,2.5,2,3,2,2,2.25,2,4,4,3,4,3.4,3,4,2,3,3,3.0,0,Retain,0,0
S2-0535,NoAck+Support,2,0,1,0,23,Female,4,4,3,4,5,4,3,4.0,5,4,5,4,4.5,5,4,4,4,6,4.6,3,3,3,2,2.75,2,1,3,2,2.0,2,1,2,2,2,1.8,3,3,2,3,3,2.8,0,Retain,0,0
S2-0536,Ack+Support,3,1,1,1,43,Male,6,7,6,5,7,6,6,6.0,6,6,5,6,5.75,5,6,6,6,5,5.6,2,4,3,2,2.75,2,1,1,1,1.25,3,2,2,2,2,2.2,1,2,1,2,2,1.6,0,Retain,0,0
S2-0537,NoAck+Support,2,0,1,0,28,Male,6,6,5,5,4,5,5,4.75,4,4,4,5,4.25,5,4,6,6,5,5.2,3,3,4,3,3.25,3,3,2,2,2.5,2,3,3,2,2,2.4,3,4,5,4,3,3.8,0,Retain,0,0
S2-0538,NoAck+Alternative,0,0,0,0,28,Male,4,6,3,3,4,3,4,3.5,4,5,4,4,4.25,4,4,4,3,3,3.6,4,5,5,6,5.0,4,2,4,4,3.5,4,5,2,4,3,3.6,4,5,4,6,4,4.6,0,Retain,0,1
S2-0539,NoAck+Alternative,0,0,0,0,23,Male,4,4,3,4,4,4,4,4.0,4,4,4,4,4.0,4,3,4,5,3,3.8,5,5,5,5,5.0,5,5,4,5,4.75,5,5,4,5,5,4.8,4,3,4,4,4,3.8,0,Retain,0,0
S2-0540,NoAck+Alternative,0,0,0,0,30,Female,5,6,5,4,3,4,4,3.75,5,5,5,5,5.0,4,3,4,3,3,3.4,5,5,6,5,5.25,4,4,3,4,3.75,3,4,3,4,4,3.6,5,5,6,6,6,5.6,0,Retain,0,0
S2-0541,NoAck+Alternative,0,0,0,0,26,Female,5,6,4,4,3,3,4,3.5,3,2,3,2,2.5,3,3,4,5,3,3.6,4,4,6,5,4.75,5,5,3,5,4.5,4,5,5,5,5,4.8,5,5,5,4,4,4.6,0,Retain,0,0
S2-0542,NoAck+Alternative,0,0,0,0,35,Male,6,5,7,4,4,4,3,3.75,2,4,3,2,2.75,3,3,3,4,3,3.2,5,5,5,5,5.0,3,5,5,5,4.5,5,5,5,5,4,4.8,3,4,3,4,3,3.4,1,Exchange,0,0
S2-0543,NoAck+Support,2,0,1,0,38,Male,6,6,5,5,5,4,5,4.75,5,5,5,5,5.0,6,6,5,6,6,5.8,2,2,2,2,2.0,4,3,2,2,2.75,4,3,2,2,3,2.8,3,3,2,3,3,2.8,0,Retain,0,0
S2-0544,Ack+Support,3,1,1,1,35,Female,6,4,4,6,4,5,5,5.0,6,6,7,6,6.25,5,6,7,6,4,5.6,1,1,2,1,1.25,2,2,1,2,1.75,1,3,2,2,3,2.2,3,3,3,2,3,2.8,0,Retain,0,0
S2-0545,NoAck+Support,2,0,1,0,21,Female,6,5,7,5,6,5,4,5.0,5,5,5,6,5.25,6,5,6,6,6,5.8,3,2,2,3,2.5,3,2,3,2,2.5,1,3,2,2,2,2.0,2,2,4,2,1,2.2,0,Retain,0,0
S2-0546,NoAck+Support,2,0,1,0,27,Male,5,5,4,4,6,6,5,5.25,5,6,6,6,5.75,5,5,5,3,5,4.6,3,4,4,4,3.75,3,3,4,3,3.25,3,2,2,3,2,2.4,3,3,2,4,3,3.0,1,Cancel,1,0
S2-0547,Ack+Alternative,1,1,0,0,18,Male,7,5,5,6,6,4,5,5.25,4,4,4,4,4.0,4,4,3,4,4,3.8,4,3,4,4,3.75,5,5,5,4,4.75,5,5,5,5,5,5.0,4,3,4,3,4,3.6,0,Retain,1,0
S2-0548,NoAck+Alternative,0,0,0,0,24,Male,5,4,5,3,4,2,3,3.0,4,3,4,4,3.75,4,4,3,3,2,3.2,5,6,5,6,5.5,6,4,5,7,5.5,5,5,5,5,6,5.2,4,4,5,4,5,4.4,1,Exchange,0,1
S2-0549,NoAck+Alternative,0,0,0,0,45,Female,6,4,4,3,5,3,4,3.75,4,3,3,4,3.5,3,4,2,3,3,3.0,5,7,4,5,5.25,4,3,5,5,4.25,4,5,5,4,4,4.4,4,3,3,4,4,3.6,1,Cancel,0,0
S2-0550,NoAck+Support,2,0,1,0,22,Male,5,5,4,4,5,5,5,4.75,5,5,4,5,4.75,5,5,3,4,3,4.0,3,3,3,3,3.0,4,3,4,4,3.75,2,3,2,2,3,2.4,2,3,2,3,3,2.6,0,Retain,0,0
S2-0551,NoAck+Alternative,0,0,0,0,38,Female,5,6,5,3,4,2,3,3.0,3,4,4,3,3.5,3,3,3,3,3,3.0,6,5,6,5,5.5,4,4,4,4,4.0,5,5,4,4,3,4.2,4,4,4,3,3,3.6,1,Exchange,0,1
S2-0552,NoAck+Alternative,0,0,0,0,18,Female,7,3,6,3,3,2,3,2.75,3,3,3,3,3.0,4,5,4,4,4,4.2,3,4,4,5,4.0,4,3,4,4,3.75,4,5,4,4,4,4.2,4,3,3,3,3,3.2,0,Retain,0,0
S2-0553,NoAck+Support,2,0,1,0,21,Male,4,6,5,5,6,5,5,5.25,5,5,5,5,5.0,4,4,4,5,4,4.2,4,4,4,5,4.25,4,4,4,4,4.0,2,1,2,3,2,2.0,3,3,3,3,3,3.0,0,Retain,0,0
S2-0554,NoAck+Support,2,0,1,0,30,Female,4,5,4,4,3,3,5,3.75,5,5,6,5,5.25,5,4,4,4,5,4.4,3,3,3,3,3.0,3,3,3,3,3.0,4,3,4,3,3,3.4,4,3,3,3,3,3.2,0,Retain,0,0
S2-0555,NoAck+Alternative,0,0,0,0,24,Male,5,6,7,5,5,4,4,4.5,5,4,4,4,4.25,4,4,4,3,4,3.8,4,4,4,5,4.25,4,3,4,4,3.75,4,4,3,4,4,3.8,4,3,4,4,4,3.8,0,Retain,0,1
S2-0556,NoAck+Support,2,0,1,0,27,Female,4,4,6,4,4,4,5,4.25,4,4,3,4,3.75,5,6,7,6,6,6.0,2,1,2,2,1.75,2,1,1,1,1.25,2,3,4,2,3,2.8,3,3,2,2,2,2.4,0,Retain,0,0
S2-0557,NoAck+Support,2,0,1,0,34,Male,7,4,4,3,5,4,4,4.0,5,4,5,5,4.75,5,4,5,5,5,4.8,2,3,3,3,2.75,2,2,1,3,2.0,3,2,3,4,4,3.2,3,3,4,2,2,2.8,0,Retain,0,0
S2-0558,NoAck+Alternative,0,0,0,0,31,Male,6,5,6,3,3,3,3,3.0,3,4,3,3,3.25,2,3,4,3,4,3.2,4,5,4,4,4.25,6,4,5,5,5.0,5,4,5,4,3,4.2,5,2,3,4,3,3.4,0,Retain,0,0
S2-0559,Ack+Alternative,1,1,0,0,18,Female,5,4,7,6,6,5,6,5.75,4,4,4,5,4.25,3,3,2,3,2,2.6,5,5,5,5,5.0,4,4,6,6,5.0,4,4,5,4,4,4.2,3,3,4,4,4,3.6,1,Exchange,0,0
S2-0560,Ack+Support,3,1,1,1,29,Male,5,6,4,5,4,5,5,4.75,5,5,6,5,5.25,6,6,6,6,6,6.0,3,2,3,3,2.75,2,2,3,3,2.5,1,2,1,2,2,1.6,3,2,2,3,1,2.2,0,Retain,0,0
S2-0561,Ack+Support,3,1,1,1,29,Male,4,5,5,5,6,6,6,5.75,5,6,6,7,6.0,5,6,6,5,6,5.6,2,3,3,2,2.5,3,2,3,3,2.75,3,3,2,2,2,2.4,2,2,2,2,2,2.0,0,Retain,0,0
S2-0562,Ack+Alternative,1,1,0,0,31,Male,6,6,7,5,5,6,6,5.5,4,3,4,4,3.75,2,2,3,3,3,2.6,4,5,5,5,4.75,6,5,5,5,5.25,5,5,7,6,7,6.0,3,4,4,3,5,3.8,1,Exchange,0,0
S2-0563,Ack+Support,3,1,1,1,18,Male,5,6,4,6,6,7,6,6.25,5,4,5,7,5.25,6,7,5,6,7,6.2,3,2,3,1,2.25,1,2,3,2,2.0,3,3,3,2,2,2.6,4,2,2,2,3,2.6,0,Retain,0,0
S2-0564,Ack+Support,3,1,1,1,34,Female,6,5,4,5,6,5,5,5.25,6,6,7,6,6.25,6,6,7,7,7,6.6,2,2,2,2,2.0,3,2,1,1,1.75,2,3,2,3,3,2.6,3,3,3,2,2,2.6,0,Retain,0,0
S2-0565,NoAck+Alternative,0,0,0,0,27,Female,5,3,5,3,3,4,3,3.25,4,4,4,4,4.0,4,3,4,4,5,4.0,4,4,5,5,4.5,5,4,5,4,4.5,4,4,5,5,5,4.6,4,4,5,5,5,4.6,0,Retain,1,0
S2-0566,NoAck+Support,2,0,1,0,31,Male,6,6,3,4,3,4,3,3.5,5,4,5,5,4.75,4,4,3,4,3,3.6,3,3,3,3,3.0,3,3,3,3,3.0,4,3,3,5,3,3.6,5,4,3,4,4,4.0,0,Retain,0,0
S2-0567,Ack+Support,3,1,1,1,36,Female,4,7,5,4,5,5,5,4.75,5,5,5,5,5.0,7,7,6,7,7,6.8,1,2,1,2,1.5,1,1,2,2,1.5,2,3,3,3,2,2.6,3,3,3,3,3,3.0,0,Retain,0,0
S2-0568,NoAck+Support,2,0,1,0,32,Female,6,3,4,4,4,5,4,4.25,4,5,5,6,5.0,5,5,5,5,6,5.2,3,3,3,2,2.75,3,3,2,3,2.75,2,4,2,2,2,2.4,2,2,3,2,2,2.2,0,Retain,0,0
S2-0569,Ack+Support,3,1,1,1,41,Male,4,5,4,4,6,5,5,5.0,6,4,5,5,5.0,6,5,6,5,5,5.4,3,3,2,2,2.5,3,4,2,3,3.0,1,2,2,1,2,1.6,2,2,4,3,3,2.8,0,Retain,0,0
S2-0570,Ack+Alternative,1,1,0,0,31,Female,6,4,4,4,5,5,5,4.75,4,3,4,2,3.25,2,2,3,2,4,2.6,6,6,5,7,6.0,5,6,6,6,5.75,6,5,7,5,6,5.8,5,6,5,5,4,5.0,1,Exchange,1,0
S2-0571,NoAck+Support,2,0,1,0,24,Female,6,5,4,5,5,5,4,4.75,6,5,4,4,4.75,4,4,5,5,6,4.8,2,4,4,3,3.25,2,3,4,2,2.75,3,2,3,3,3,2.8,1,2,3,2,2,2.0,0,Retain,0,0
S2-0572,NoAck+Support,2,0,1,0,18,Male,4,4,6,4,5,4,4,4.25,3,4,4,4,3.75,5,5,5,4,4,4.6,4,5,4,3,4.0,2,3,4,4,3.25,3,3,3,3,5,3.4,2,2,2,2,2,2.0,0,Retain,0,0
S2-0573,NoAck+Support,2,0,1,0,39,Female,6,6,3,5,5,5,5,5.0,6,5,5,6,5.5,5,4,5,5,5,4.8,4,2,3,3,3.0,3,3,2,2,2.5,3,2,2,2,2,2.2,3,3,3,4,3,3.2,1,Exchange,1,0
S2-0574,NoAck+Alternative,0,0,0,0,23,Female,6,6,6,4,4,4,4,4.0,4,4,4,3,3.75,4,3,3,3,4,3.4,4,4,4,4,4.0,4,4,4,6,4.5,4,5,3,4,5,4.2,3,3,3,4,4,3.4,1,Exchange,0,0
S2-0575,Ack+Alternative,1,1,0,0,21,Female,3,6,5,6,5,6,6,5.75,3,4,4,3,3.5,3,2,3,2,3,2.6,6,4,4,5,4.75,5,5,6,6,5.5,5,5,4,5,5,4.8,4,5,4,4,4,4.2,0,Retain,0,0
S2-0576,Ack+Alternative,1,1,0,0,30,Male,5,4,5,5,5,5,6,5.25,3,4,4,3,3.5,2,2,2,3,2,2.2,6,7,5,7,6.25,6,6,6,6,6.0,6,5,6,6,5,5.6,4,4,3,3,4,3.6,1,Cancel,1,0
S2-0577,Ack+Support,3,1,1,1,28,Male,5,5,4,6,6,6,6,6.0,5,5,6,5,5.25,6,6,6,6,7,6.2,2,2,3,2,2.25,3,3,3,2,2.75,3,3,3,1,2,2.4,2,2,2,2,1,1.8,0,Retain,1,0
S2-0578,Ack+Support,3,1,1,1,25,Male,5,5,5,4,5,6,5,5.0,5,5,6,5,5.25,5,5,6,5,6,5.4,2,2,3,3,2.5,2,3,1,1,1.75,2,2,1,1,1,1.4,4,3,3,3,4,3.4,0,Retain,0,0
S2-0579,Ack+Alternative,1,1,0,0,30,Male,6,6,5,5,4,5,5,4.75,3,4,3,2,3.0,2,3,2,3,2,2.4,5,5,6,6,5.5,6,6,5,6,5.75,5,4,5,6,6,5.2,5,5,5,5,5,5.0,0,Retain,1,0
S2-0580,Ack+Alternative,1,1,0,0,35,Female,6,4,6,6,6,5,6,5.75,5,5,4,5,4.75,3,3,5,4,4,3.8,5,5,5,5,5.0,4,5,5,5,4.75,5,6,6,5,6,5.6,3,5,4,6,3,4.2,0,Retain,0,1
S2-0581,NoAck+Alternative,0,0,0,0,31,Male,5,6,7,3,3,3,3,3.0,4,4,4,4,4.0,4,3,4,3,3,3.4,4,5,5,5,4.75,4,4,4,4,4.0,3,4,4,4,4,3.8,4,4,5,5,5,4.6,1,Exchange,0,0
S2-0582,NoAck+Alternative,0,0,0,0,26,Female,6,4,4,5,4,4,4,4.25,5,4,4,4,4.25,3,4,3,2,3,3.0,3,6,4,5,4.5,4,4,5,5,4.5,5,5,4,5,4,4.6,4,4,5,4,5,4.4,1,Exchange,0,0
S2-0583,Ack+Alternative,1,1,0,0,19,Female,5,5,5,5,7,6,6,6.0,4,4,3,4,3.75,3,3,3,3,4,3.2,5,4,5,5,4.75,4,4,5,5,4.5,5,7,5,6,6,5.8,3,5,4,4,5,4.2,0,Retain,0,0
S2-0584,Ack+Support,3,1,1,1,34,Female,7,5,7,5,6,4,6,5.25,4,5,6,4,4.75,6,6,6,5,5,5.6,3,3,1,3,2.5,2,3,2,3,2.5,3,3,3,3,4,3.2,3,3,3,3,2,2.8,0,Retain,0,0
S2-0585,Ack+Alternative,1,1,0,0,36,Male,6,6,5,7,6,6,6,6.25,3,5,3,3,3.5,2,2,2,3,3,2.4,6,5,5,5,5.25,7,5,6,6,6.0,5,5,5,5,5,5.0,4,5,5,4,3,4.2,0,Retain,1,0
S2-0586,Ack+Support,3,1,1,1,23,Female,5,6,4,6,6,6,7,6.25,6,7,6,7,6.5,4,5,6,5,5,5.0,3,2,3,1,2.25,1,2,2,1,1.5,2,3,3,3,2,2.6,3,3,3,3,3,3.0,0,Retain,0,0
S2-0587,NoAck+Alternative,0,0,0,0,28,Female,5,3,5,2,4,3,3,3.0,4,4,3,4,3.75,3,2,3,3,2,2.6,5,6,5,5,5.25,6,6,6,6,6.0,4,3,5,4,4,4.0,4,5,4,4,4,4.2,0,Retain,1,0
S2-0588,Ack+Support,3,1,1,1,20,Male,5,5,5,5,6,6,6,5.75,5,5,5,6,5.25,5,5,7,4,6,5.4,2,1,2,3,2.0,2,2,2,2,2.0,2,3,2,2,3,2.4,2,2,3,2,3,2.4,0,Retain,0,0
S2-0589,Ack+Support,3,1,1,1,36,Male,4,5,4,6,5,4,5,5.0,6,5,5,5,5.25,5,5,6,5,6,5.4,2,1,3,2,2.0,2,2,2,3,2.25,3,3,4,3,4,3.4,1,2,1,1,1,1.2,0,Retain,0,0
S2-0590,Ack+Support,3,1,1,1,41,Female,6,4,3,5,4,4,4,4.25,5,6,6,6,5.75,5,5,5,5,4,4.8,2,2,3,3,2.5,3,3,3,2,2.75,1,1,2,1,2,1.4,3,2,2,4,2,2.6,0,Retain,0,0
S2-0591,Ack+Alternative,1,1,0,0,21,Female,5,5,4,5,3,4,5,4.25,3,3,3,2,2.75,4,4,4,3,4,3.8,5,5,6,5,5.25,4,5,5,5,4.75,5,5,6,6,6,5.6,4,5,5,5,4,4.6,0,Retain,0,0
S2-0592,NoAck+Support,2,0,1,0,39,Male,6,5,6,3,4,5,3,3.75,3,4,3,4,3.5,5,4,4,5,5,4.6,3,2,3,2,2.5,2,4,3,3,3.0,2,3,2,3,3,2.6,3,4,3,4,3,3.4,0,Retain,1,1
S2-0593,Ack+Alternative,1,1,0,0,32,Female,6,5,6,5,5,6,5,5.25,4,3,4,4,3.75,4,3,3,3,3,3.2,5,5,5,5,5.0,5,6,6,6,5.75,6,6,6,5,4,5.4,5,4,4,4,5,4.4,1,Exchange,1,0
S2-0594,NoAck+Support,2,0,1,0,26,Female,6,4,5,4,5,5,5,4.75,5,5,5,4,4.75,6,4,5,4,5,4.8,4,3,3,3,3.25,3,2,2,3,2.5,3,1,2,2,2,2.0,2,2,2,2,2,2.0,0,Retain,0,0
S2-0595,NoAck+Support,2,0,1,0,46,Female,5,4,5,4,3,3,4,3.5,4,4,4,5,4.25,4,5,5,5,5,4.8,2,2,3,4,2.75,2,2,3,3,2.5,2,3,3,2,3,2.6,4,4,3,2,2,3.0,0,Retain,0,0
S2-0596,Ack+Support,3,1,1,1,27,Male,5,6,4,5,6,6,5,5.5,6,5,5,5,5.25,5,6,7,6,5,5.8,1,2,1,2,1.5,2,3,2,2,2.25,2,2,3,3,2,2.4,2,1,2,2,2,1.8,0,Retain,0,0
S2-0597,Ack+Support,3,1,1,1,30,Male,4,7,4,6,7,7,5,6.25,6,6,6,6,6.0,6,5,6,6,6,5.8,3,3,3,3,3.0,3,2,3,3,2.75,2,2,1,3,2,2.0,1,2,3,1,1,1.6,1,Exchange,0,0
S2-0598,NoAck+Support,2,0,1,0,25,Male,6,4,3,4,5,4,4,4.25,5,4,4,4,4.25,4,5,4,4,5,4.4,3,3,4,3,3.25,3,4,4,3,3.5,4,3,3,3,3,3.2,3,3,2,3,1,2.4,1,Cancel,0,0
S2-0599,NoAck+Support,2,0,1,0,30,Male,3,6,5,4,3,3,4,3.5,5,5,5,5,5.0,5,4,7,5,5,5.2,3,3,2,2,2.5,3,2,2,2,2.25,3,3,4,2,3,3.0,3,3,2,3,2,2.6,0,Retain,0,0
S2-0600,NoAck+Support,2,0,1,0,39,Female,4,5,5,4,6,6,5,5.25,6,5,6,7,6.0,5,6,6,7,6,6.0,1,2,3,2,2.0,3,2,3,2,2.5,3,3,4,3,2,3.0,2,3,3,3,2,2.6,0,Retain,0,0
S2-0601,NoAck+Alternative,0,0,0,0,32,Female,6,6,5,4,5,4,3,4.0,3,4,4,4,3.75,4,4,5,4,4,4.2,3,2,3,3,2.75,3,4,3,4,3.5,4,4,4,5,4,4.2,4,2,4,3,3,3.2,0,Retain,0,0
S2-0602,Ack+Alternative,1,1,0,0,24,Male,6,7,4,5,5,6,5,5.25,3,3,3,2,2.75,3,3,4,4,4,3.6,4,5,5,5,4.75,4,4,4,4,4.0,5,5,5,6,5,5.2,4,4,5,4,5,4.4,0,Retain,1,0
S2-0603,Ack+Alternative,1,1,0,0,35,Male,5,5,5,4,5,5,5,4.75,3,4,3,4,3.5,4,4,4,4,4,4.0,5,5,5,5,5.0,4,4,4,4,4.0,6,7,6,7,6,6.4,3,4,2,4,3,3.2,0,Retain,0,0
S2-0604,Ack+Alternative,1,1,0,0,21,Female,5,4,4,4,5,4,5,4.5,4,3,3,3,3.25,2,2,3,3,3,2.6,5,5,6,5,5.25,6,5,5,5,5.25,6,6,6,6,7,6.2,4,4,4,5,5,4.4,1,Exchange,0,0
S2-0605,NoAck+Alternative,0,0,0,0,18,Male,5,3,5,3,2,2,2,2.25,3,3,4,4,3.5,3,3,3,3,3,3.0,3,5,5,5,4.5,4,3,5,5,4.25,5,4,4,3,3,3.8,4,3,5,4,4,4.0,0,Retain,0,0
S2-0606,Ack+Support,3,1,1,1,21,Female,4,5,6,4,4,4,4,4.0,5,5,5,5,5.0,5,5,5,7,5,5.4,3,2,3,3,2.75,2,2,2,2,2.0,2,3,3,2,2,2.4,1,2,2,1,2,1.6,0,Retain,0,0
S2-0607,Ack+Support,3,1,1,1,36,Female,5,6,5,6,5,6,7,6.0,6,5,7,7,6.25,6,6,5,6,6,5.8,2,2,2,2,2.0,2,1,1,1,1.25,1,2,2,2,3,2.0,2,1,2,2,2,1.8,0,Retain,0,0
S2-0608,Ack+Support,3,1,1,1,30,Male,6,5,4,6,5,5,5,5.25,5,6,4,7,5.5,6,5,5,6,5,5.4,2,1,3,2,2.0,2,2,3,2,2.25,3,1,2,3,2,2.2,3,3,2,2,3,2.6,0,Retain,1,0
S2-0609,NoAck+Alternative,0,0,0,0,34,Female,5,7,4,4,4,4,5,4.25,4,5,3,4,4.0,2,2,2,2,3,2.2,6,5,6,7,6.0,5,6,5,5,5.25,5,4,4,5,4,4.4,2,4,3,3,3,3.0,0,Retain,1,0
S2-0610,Ack+Support,3,1,1,1,36,Female,5,4,3,4,5,5,5,4.75,5,6,5,5,5.25,6,6,7,6,7,6.4,3,3,2,1,2.25,2,2,2,2,2.0,2,2,2,2,2,2.0,3,3,3,3,3,3.0,0,Retain,0,0
